Date,"Open Price","Close Price","High Price","Low Price",Volume
21/02/2011,6082.85,6014.8,6105.77,6013.14,628442944
22/02/2011,6014.42,5996.76,6028.56,5926.55,764434688
23/02/2011,5996.72,5923.53,5996.72,5915.52,861304576
24/02/2011,5922.92,5919.98,5936.68,5860.95,935284992
25/02/2011,5920.71,6001.2,6011.5,5920.71,834469056
28/02/2011,6000.88,5994.01,6022.33,5963.58,950478144
01/03/2011,5994.14,5935.76,6040.43,5927.43,890905536
02/03/2011,5935.73,5914.89,5941.82,5865.92,880366080
03/03/2011,5915.66,6005.09,6017.08,5915.66,803945024
04/03/2011,6005.28,5990.39,6052.08,5983.21,712417792
07/03/2011,5990.57,5973.78,6043.12,5967.68,649072512
08/03/2011,5973.81,5974.76,5999.93,5911,808121344
09/03/2011,5975.57,5937.3,5979.33,5922.66,714630464
10/03/2011,5937.17,5845.29,5937.2,5833.23,926185280
11/03/2011,5845.08,5828.67,5845.08,5796.44,771756992
14/03/2011,5828.05,5775.24,5842.04,5769.04,817229056
15/03/2011,5774.19,5695.28,5774.19,5591.59,1251117952
16/03/2011,5693.05,5598.23,5720.92,5598.23,1119467520
17/03/2011,5602.13,5696.11,5707.68,5602.13,921212736
18/03/2011,5699.98,5718.13,5758.17,5699.98,1371135488
21/03/2011,5731.98,5786.09,5798.78,5731.98,756559552
22/03/2011,5785.52,5762.71,5813.81,5742.62,675289472
23/03/2011,5757.93,5795.88,5802.44,5731.4,892404736
24/03/2011,5795.69,5880.87,5888.7,5780.41,820703808
25/03/2011,5889.61,5900.76,5918.73,5878.22,655951872
28/03/2011,5902.86,5904.49,5922.99,5900.6,514349472
29/03/2011,5904.26,5932.17,5932.73,5879.9,642246784
30/03/2011,5937.06,5948.3,5970.98,5937.06,865888384
31/03/2011,5946.76,5908.76,5972.8,5908.76,1022517376
01/04/2011,5910.64,6009.92,6014.77,5910.64,918368512
04/04/2011,6009.67,6016.98,6035.12,5987.7,638277056
05/04/2011,6017.22,6007.06,6026.3,5989.05,680638528
06/04/2011,6007.12,6041.13,6056.37,6007.12,801573056
07/04/2011,6041.14,6007.37,6053.12,6007.37,692833920
08/04/2011,6008.78,6055.75,6066.39,6008.19,604753216
11/04/2011,6052.29,6053.44,6070.78,6044.52,646927488
12/04/2011,6053.63,5964.47,6053.63,5958.28,754964672
13/04/2011,5964.5,6010.44,6043.36,5964.5,682770752
14/04/2011,6010.48,5963.8,6010.48,5943.75,660000960
15/04/2011,5963.79,5996.01,5996.76,5963.55,766709760
18/04/2011,5996.07,5870.08,5997.46,5858.32,787072256
19/04/2011,5870.17,5896.87,5922.21,5870.17,615651712
20/04/2011,5896.97,6022.26,6033.79,5896.97,666554944
21/04/2011,6022.35,6018.3,6049.37,6005.76,732344448
26/04/2011,6018.27,6069.36,6070.59,6006.95,549935488
27/04/2011,6069.38,6068.16,6089.4,6045.87,696785664
28/04/2011,6068.26,6069.9,6091.75,6051.04,729078720
03/05/2011,6070.12,6082.88,6103.73,6050.71,805127424
04/05/2011,6083.84,5984.07,6083.84,5972.83,982030080
05/05/2011,5984.05,5919.98,6009.1,5912.61,1548259712
06/05/2011,5920.04,5976.77,5984.92,5871.57,1148730240
09/05/2011,5976.6,5942.69,5999.9,5922.23,796524288
10/05/2011,5942.97,6018.89,6023.11,5940.06,824701312
11/05/2011,6019.12,5976,6040.24,5965.26,815051264
12/05/2011,5976.44,5944.96,5976.44,5882.39,819367488
13/05/2011,5945.37,5925.87,6001.33,5919.91,703802304
16/05/2011,5925.83,5923.69,5936.19,5862.16,680523904
17/05/2011,5923.73,5861,5942.81,5861,738071040
18/05/2011,5861.04,5923.49,5934.51,5860.65,694262080
19/05/2011,5926.04,5955.99,6003.92,5925.98,844571456
20/05/2011,5961.76,5948.49,6017.56,5927.74,887158208
23/05/2011,5948.37,5835.89,5948.37,5833.44,842135040
24/05/2011,5838.06,5858.41,5884.66,5838.05,827979392
25/05/2011,5858.16,5870.14,5881.18,5810.46,875149696
26/05/2011,5870.2,5880.99,5910.77,5866.67,828957824
27/05/2011,5881.06,5938.87,5951.37,5881.06,790080064
31/05/2011,5938.96,5989.99,6009.98,5938.96,963403456
01/06/2011,5990.05,5928.61,5995.22,5911.68,813970560
02/06/2011,5926.39,5847.92,5926.39,5847.92,804312064
03/06/2011,5848.29,5855.01,5868.19,5802.67,834864640
06/06/2011,5854.54,5863.16,5881.06,5827.51,649181056
07/06/2011,5863.04,5864.65,5890.58,5849.23,751100032
08/06/2011,5864.61,5808.89,5864.61,5791.8,833631488
09/06/2011,5808.92,5856.34,5861.17,5795,853825728
10/06/2011,5856.35,5765.8,5866.95,5758.33,784709056
13/06/2011,5765.97,5773.46,5793.84,5763.42,634519040
14/06/2011,5773.48,5803.13,5822.6,5773.48,804396928
15/06/2011,5803.11,5742.55,5803.35,5742.55,796291520
16/06/2011,5739.76,5698.81,5739.76,5644.38,976352384
17/06/2011,5698.78,5714.94,5733.2,5644.98,1171534336
20/06/2011,5714.82,5693.39,5714.82,5647.23,739284224
21/06/2011,5693.52,5775.31,5778.07,5692.97,725790272
22/06/2011,5775.32,5772.99,5789.12,5741.82,711808704
23/06/2011,5772.93,5674.38,5772.93,5663.3,865051392
24/06/2011,5674.5,5697.72,5768.54,5674.5,995350272
27/06/2011,5697.5,5722.34,5728.43,5679.6,619765056
28/06/2011,5723.63,5766.88,5795.1,5723.63,791561664
29/06/2011,5766.98,5855.95,5860.92,5766.98,893454912
30/06/2011,5856.24,5945.71,5945.71,5856.24,1187315456
01/07/2011,5945.76,5989.76,5999.04,5936.96,833043072
04/07/2011,5989.77,6017.54,6030.82,5985.69,454019776
05/07/2011,6017.44,6024.03,6036.31,6011.07,647134080
06/07/2011,6024.44,6002.92,6026.48,5973.82,807639744
07/07/2011,6003.05,6054.55,6071.67,6003.05,818514944
08/07/2011,6055.37,5990.58,6084.08,5981.73,773075456
11/07/2011,5988.93,5929.16,5998.58,5900.75,838745984
12/07/2011,5928.29,5868.96,5928.43,5793.04,1073980032
13/07/2011,5868.78,5906.43,5911,5850.96,790268608
14/07/2011,5905.93,5846.95,5905.93,5841.17,701892160
15/07/2011,5838.46,5843.66,5863.57,5805.99,683909568
18/07/2011,5843.17,5752.81,5843.17,5752.81,809119808
19/07/2011,5752.97,5789.99,5801.99,5752.97,887953088
20/07/2011,5790.08,5853.82,5856.36,5790.05,835734912
21/07/2011,5853.89,5899.89,5934.28,5797.48,1047315072
22/07/2011,5899.95,5935.02,5966.84,5899.95,857285760
25/07/2011,5934.36,5925.26,5938.55,5892.64,644278656
26/07/2011,5925.33,5929.73,5951.34,5895.58,617690368
27/07/2011,5929.58,5856.58,5932,5841.03,765117760
28/07/2011,5856.48,5873.21,5882.56,5801.58,740501312
29/07/2011,5872.96,5815.19,5872.96,5772.43,1010261248
01/08/2011,5816.33,5774.43,5913.46,5767.06,843132288
02/08/2011,5774.4,5718.39,5778.92,5705.34,973315328
03/08/2011,5718.14,5584.51,5718.14,5557.74,1089986176
04/08/2011,5585.06,5393.14,5644.05,5393.14,1426345088
05/08/2011,5392.81,5246.99,5392.81,5202.62,2031637120
08/08/2011,5246.62,5068.95,5295.78,5062.42,1575271808
09/08/2011,5068.92,5164.92,5175.6,4791.01,2018876288
10/08/2011,5165.81,5007.16,5262.72,4990.79,1627322880
11/08/2011,5015.53,5162.83,5172.66,4943.01,1454763008
12/08/2011,5162.66,5320.03,5320.03,5099.31,1023590144
15/08/2011,5320.24,5350.58,5377.23,5319.38,676801280
16/08/2011,5348.88,5357.63,5362.15,5265.83,711639040
17/08/2011,5357.58,5331.6,5371.08,5279.93,671608064
18/08/2011,5331.41,5092.23,5331.41,5041.59,1182555136
19/08/2011,5092.19,5040.76,5107.91,4929.55,1542811264
22/08/2011,5040.71,5095.3,5182.98,4993.34,856909184
23/08/2011,5095.49,5129.42,5193.17,5076.74,897553600
24/08/2011,5129.55,5205.85,5250.59,5098.14,886481152
25/08/2011,5207,5131.1,5254.17,5102.06,1124121344
26/08/2011,5131.07,5129.92,5149.51,5014.79,938912960
30/08/2011,5129.98,5268.66,5283.6,5129.98,907521536
31/08/2011,5268.68,5394.53,5411.6,5258.62,1171480960
01/09/2011,5394.52,5418.65,5449.67,5346.7,973762752
02/09/2011,5418.5,5292.03,5418.5,5258.5,819426048
05/09/2011,5289.27,5102.58,5289.27,5097.71,777703104
06/09/2011,5102.39,5156.84,5190.27,5086.79,936245568
07/09/2011,5157.81,5318.59,5322.21,5157.81,830095808
08/09/2011,5318.41,5340.38,5369.82,5269.7,919232960
09/09/2011,5339.9,5214.65,5352.03,5202.24,1045680576
12/09/2011,5214.45,5129.62,5214.45,5059.22,429857024
13/09/2011,5130.63,5174.25,5203.07,5069.52,876895616
14/09/2011,5174.18,5227.02,5270.42,5146.39,1111340416
15/09/2011,5227.12,5337.54,5366.74,5227.12,1123872768
16/09/2011,5337.69,5368.41,5406.1,5337.69,1458138624
19/09/2011,5368.09,5259.56,5368.09,5231.62,721402752
20/09/2011,5259.52,5363.71,5377.39,5219.09,701433984
21/09/2011,5363.64,5288.41,5366.09,5268.82,772774400
22/09/2011,5287.65,5041.61,5287.65,5013.55,1128872320
23/09/2011,5042.55,5066.81,5105.38,4928.14,1010120384
26/09/2011,5066.56,5089.37,5148.81,4974.03,1028979264
27/09/2011,5091.66,5294.05,5294.05,5091.66,932209024
28/09/2011,5293.86,5217.63,5314.29,5191.36,725754304
29/09/2011,5217.64,5196.84,5250.18,5160.77,734792640
30/09/2011,5196.66,5128.48,5197.33,5068.63,887222784
03/10/2011,5126.97,5075.5,5126.97,4983.28,760319296
04/10/2011,5075.33,4944.44,5075.33,4868.6,1156603520
05/10/2011,4944.87,5102.17,5121.4,4944.87,931838336
06/10/2011,5102.25,5291.26,5291.26,5102.25,1144143744
07/10/2011,5291.27,5303.4,5370.89,5261.43,857631040
10/10/2011,5303.55,5399,5413.43,5303.55,600693696
11/10/2011,5398.84,5395.7,5398.97,5330.42,627056128
12/10/2011,5395.94,5441.8,5458.02,5348.16,830247872
13/10/2011,5441.69,5403.38,5456.09,5368.37,887119296
14/10/2011,5403.6,5466.36,5501.39,5395.57,662190144
17/10/2011,5466.43,5436.7,5543.72,5405.2,716582784
18/10/2011,5436.62,5410.35,5436.62,5348.64,751478784
19/10/2011,5411.02,5450.49,5483.79,5410.97,717031424
20/10/2011,5450.22,5384.68,5450.22,5363.16,780474752
21/10/2011,5384.74,5488.65,5500.54,5384.74,729622336
24/10/2011,5488.56,5548.06,5552.79,5487.21,662064128
25/10/2011,5547.6,5525.54,5574.13,5465.52,764340544
26/10/2011,5525.58,5553.24,5576.63,5498.51,701296576
27/10/2011,5553.6,5713.82,5747.33,5553.6,1448180736
28/10/2011,5713.85,5702.24,5746.88,5684.95,990041536
31/10/2011,5702.12,5544.22,5702.12,5544.22,1073226688
01/11/2011,5543.84,5421.57,5543.84,5338.36,1321327872
02/11/2011,5421.82,5484.1,5493.29,5383.37,1356689664
03/11/2011,5483.87,5545.64,5564.54,5402.63,1161349120
04/11/2011,5545.73,5527.16,5599.46,5495.38,872115968
07/11/2011,5527.09,5510.82,5557.76,5432.16,723267072
08/11/2011,5510.81,5567.34,5616,5509.57,862462976
09/11/2011,5567.31,5460.38,5615.84,5426.25,1071504384
10/11/2011,5459.56,5444.82,5497.2,5360.19,796872704
11/11/2011,5446.23,5545.38,5548.75,5439.81,703780992
14/11/2011,5545.06,5519.04,5575.19,5489.25,644351808
15/11/2011,5518.92,5517.44,5551.38,5428.6,785671040
16/11/2011,5517.3,5509.02,5562.91,5450.24,927831296
17/11/2011,5507.6,5423.14,5507.67,5366.12,1051936512
18/11/2011,5423.01,5362.94,5423.01,5347.89,822559936
21/11/2011,5362.88,5222.6,5362.88,5221.69,910165056
22/11/2011,5222.85,5206.82,5281.95,5206.82,899139072
23/11/2011,5206.74,5139.78,5206.74,5139.78,970640128
24/11/2011,5139.85,5127.57,5184.26,5098.99,845239360
25/11/2011,5127.56,5164.65,5200.31,5075.22,733693632
28/11/2011,5164.79,5312.76,5327.76,5164.79,871190144
29/11/2011,5312.77,5337,5344.18,5272.44,780183296
30/11/2011,5336.84,5505.42,5538.96,5274.95,1640328320
01/12/2011,5505.43,5489.34,5553.89,5486.87,938739328
02/12/2011,5489.42,5552.29,5595.54,5489.07,970284416
05/12/2011,5552.44,5567.96,5602.8,5545.93,895391616
06/12/2011,5567.2,5568.72,5592.95,5521.91,846072896
07/12/2011,5568.91,5546.91,5631.88,5497.96,909554496
08/12/2011,5547.16,5483.77,5605.27,5483.77,881703168
09/12/2011,5483.46,5529.21,5540.52,5440.86,839443008
12/12/2011,5529.01,5427.86,5529.01,5427.86,792625088
13/12/2011,5427.93,5490.15,5525.96,5413.7,752586560
14/12/2011,5490.13,5366.8,5490.13,5366.8,853477760
15/12/2011,5366.9,5400.85,5434.02,5366.9,797795008
16/12/2011,5401.39,5387.34,5452.65,5387.34,1268567296
19/12/2011,5387.32,5364.99,5410.06,5343.08,630835968
20/12/2011,5365.07,5419.6,5426.28,5328.67,626902592
21/12/2011,5419.64,5389.74,5479.19,5371.65,798135168
22/12/2011,5389.85,5456.97,5469.03,5389.85,598480192
23/12/2011,5457.07,5512.7,5516.63,5456.98,204108992
28/12/2011,5512.76,5507.4,5567.86,5490.96,447342240
29/12/2011,5507.43,5566.77,5566.77,5496.87,326362976
30/12/2011,5566.85,5572.28,5588.39,5535.2,188590384
03/01/2012,5572.82,5699.91,5699.91,5572.82,779658048
04/01/2012,5699.85,5668.45,5719.83,5646.36,681602880
05/01/2012,5668.39,5624.26,5689.33,5614.38,789607872
06/01/2012,5624.4,5649.7,5682.78,5623.36,689920000
09/01/2012,5649.28,5612.26,5673.82,5604.62,780243392
10/01/2012,5612.46,5696.7,5711.89,5612.46,858347264
11/01/2012,5696.88,5670.82,5700.75,5644.75,889266688
12/01/2012,5670.85,5662.42,5699.57,5640.3,1376309760
13/01/2012,5662.91,5636.64,5709.22,5583.45,1275358976
16/01/2012,5635.4,5657.44,5662.88,5609.87,669824448
17/01/2012,5657.61,5693.95,5724.41,5657.61,863519680
18/01/2012,5693.96,5702.37,5709.87,5647.92,790242944
19/01/2012,5702.51,5741.15,5743.93,5693.16,1397720704
20/01/2012,5741.14,5728.55,5749.77,5721.61,1216978560
23/01/2012,5728.56,5782.56,5789.85,5723.09,848108480
24/01/2012,5782.33,5751.9,5782.33,5719.86,913120192
25/01/2012,5752.02,5723,5777.69,5694.05,801996736
26/01/2012,5722.83,5795.2,5806.24,5722.83,868740864
27/01/2012,5794.94,5733.45,5794.94,5728.96,771633344
30/01/2012,5733.25,5671.09,5733.25,5651.56,758365184
31/01/2012,5671.14,5681.61,5730.32,5671.14,1016872448
01/02/2012,5681.65,5790.72,5790.72,5680.67,974233152
02/02/2012,5790.73,5796.07,5809.82,5765.72,960737856
03/02/2012,5796.06,5901.07,5901.07,5784.23,1125230208
06/02/2012,5901.04,5892.2,5901.04,5863.55,827496960
07/02/2012,5891.96,5890.26,5906.65,5850.49,780845568
08/02/2012,5890.28,5875.93,5916.2,5871.33,776319872
09/02/2012,5875.8,5895.47,5916.31,5870.55,969578560
10/02/2012,5895.36,5852.39,5895.36,5839.85,914056000
13/02/2012,5852.54,5905.7,5920.09,5852.54,625763008
14/02/2012,5905.51,5899.87,5920.61,5877.21,831621952
15/02/2012,5899.93,5892.16,5923.78,5880.62,799032512
16/02/2012,5892.36,5885.38,5892.36,5829.38,742927936
17/02/2012,5885.46,5905.07,5923.62,5885.46,884800896
20/02/2012,5905.22,5945.25,5956.33,5905.14,687526272
21/02/2012,5945.23,5928.2,5948.84,5916.58,816711168
22/02/2012,5927.71,5916.55,5937.96,5894.6,859328384
23/02/2012,5916.48,5937.89,5952.47,5900.5,1067310336
24/02/2012,5937.9,5935.13,5964.02,5925.47,1005452032
27/02/2012,5934.98,5915.55,5935,5865.85,823711872
28/02/2012,5916.09,5927.91,5937.02,5899.99,780335488
29/02/2012,5927.88,5871.51,5944.75,5871.51,1143111552
01/03/2012,5872.3,5931.25,5936.07,5858.85,861057664
02/03/2012,5931.59,5911.13,5939.97,5908.48,715476544
05/03/2012,5911.01,5874.82,5911.03,5865.38,791695104
06/03/2012,5874.34,5765.8,5874.34,5758.42,981967104
07/03/2012,5765.82,5791.41,5801.12,5755.69,853214336
08/03/2012,5791.44,5859.73,5874.34,5791.44,825565440
09/03/2012,5859.7,5887.49,5897.6,5842.94,842696512
12/03/2012,5887.48,5892.75,5894.07,5860.42,728452480
13/03/2012,5893.43,5955.91,5957.94,5893.43,751507328
14/03/2012,5959.15,5945.43,5989.07,5945.43,1158952320
15/03/2012,5945.45,5940.72,5958.17,5919.21,1030645568
16/03/2012,5941.1,5965.58,5974.05,5941.03,1595351296
19/03/2012,5965.6,5961.11,5968.89,5928.45,777688064
20/03/2012,5961.07,5891.41,5961.07,5876.42,847980096
21/03/2012,5891.44,5891.95,5921.68,5880.79,902867328
22/03/2012,5890.75,5845.65,5890.78,5825.91,876522112
23/03/2012,5845.61,5854.89,5875.73,5801.72,823196352
26/03/2012,5855.35,5902.7,5913.06,5854.47,703483520
27/03/2012,5902.72,5869.55,5941.9,5863.83,1177649408
28/03/2012,5869.5,5808.99,5877.94,5808.99,928534656
29/03/2012,5808.94,5742.03,5812.17,5726.5,1078588416
30/03/2012,5742.17,5768.45,5782.71,5742.1,984637824
02/04/2012,5771.54,5874.89,5874.89,5748.63,877516480
03/04/2012,5874.86,5838.34,5890.16,5838.34,879370240
04/04/2012,5838.19,5703.77,5838.22,5685.65,1085934976
05/04/2012,5703.76,5723.67,5731.67,5663.32,903733184
10/04/2012,5723.5,5595.55,5723.5,5595.55,1006426624
11/04/2012,5595.48,5634.74,5655.87,5576.37,1027153536
12/04/2012,5635.06,5710.46,5727.87,5602.56,1097225728
13/04/2012,5710.26,5651.79,5710.82,5643.51,821993216
16/04/2012,5651.41,5666.28,5707.96,5641.07,1091516288
17/04/2012,5664.67,5766.95,5773.73,5651.53,849951808
18/04/2012,5766.48,5745.29,5783.88,5730.91,868025792
19/04/2012,5745.28,5744.55,5792.07,5738.11,953429120
20/04/2012,5744.57,5772.15,5775.67,5724.2,840239104
23/04/2012,5772.08,5665.57,5772.08,5637.73,771147200
24/04/2012,5665.85,5709.49,5714.17,5658.49,797209408
25/04/2012,5709.7,5718.89,5745,5703.21,853117184
26/04/2012,5719.17,5748.72,5761.14,5691.72,864165696
27/04/2012,5748.53,5777.11,5788.99,5707.95,780578880
30/04/2012,5777.01,5737.78,5792.97,5728.87,770055296
01/05/2012,5737.81,5812.23,5819,5732.16,629649344
02/05/2012,5812.65,5758.11,5819.93,5736.64,957986880
03/05/2012,5758.71,5766.55,5800.81,5745.23,786064576
04/05/2012,5766.45,5655.06,5766.45,5639.79,998460608
08/05/2012,5654.53,5554.55,5668.09,5550.09,1027565952
09/05/2012,5554.95,5530.05,5571.71,5464.41,998561984
10/05/2012,5530.73,5543.95,5566.14,5490.54,845600832
11/05/2012,5543.96,5575.52,5585.5,5499.27,711134528
14/05/2012,5575.65,5465.52,5575.65,5436.69,876769344
15/05/2012,5465.58,5437.62,5507.65,5411.82,872269248
16/05/2012,5437.46,5405.25,5448.38,5354,1002696704
17/05/2012,5405.69,5338.38,5413.32,5309.75,888898240
18/05/2012,5338.11,5267.62,5338.11,5256.61,1213566720
21/05/2012,5267.58,5304.48,5324.36,5253.92,791540160
22/05/2012,5304.56,5403.28,5408.65,5304.56,925301376
23/05/2012,5403.14,5266.41,5403.67,5262.9,860330944
24/05/2012,5267.9,5350.05,5371.75,5266.88,734893184
25/05/2012,5350.28,5351.53,5385.17,5312.2,700874304
28/05/2012,5351.73,5356.34,5413.83,5341.34,504505824
29/05/2012,5356.61,5391.14,5404.66,5342.46,726659648
30/05/2012,5391.13,5297.28,5391.13,5284.42,797852544
31/05/2012,5297.28,5320.86,5352.05,5272.66,1410008576
01/06/2012,5321.01,5260.19,5354.45,5229.76,1019203904
06/06/2012,5261.31,5384.11,5388.03,5260.81,995115712
07/06/2012,5384.23,5447.79,5494.54,5384.23,915265344
08/06/2012,5447.65,5435.08,5447.65,5381.83,725805440
11/06/2012,5435.4,5432.37,5536.27,5419.56,909575872
12/06/2012,5432.44,5473.74,5478.63,5414.64,836430016
13/06/2012,5473.8,5483.81,5507.65,5436.67,787492800
14/06/2012,5483.66,5467.05,5483.7,5424.4,981324992
15/06/2012,5467.26,5478.81,5522.87,5465.09,2293281792
18/06/2012,5478.97,5491.09,5555.32,5461.08,858736512
19/06/2012,5491.03,5586.31,5603.14,5491.03,752356032
20/06/2012,5586.36,5622.29,5623.85,5566,755822016
21/06/2012,5622.15,5566.36,5622.15,5564.79,772942336
22/06/2012,5566.27,5513.69,5566.27,5499.97,651479104
25/06/2012,5512.92,5450.65,5513,5435.46,659326080
26/06/2012,5451.09,5446.96,5476.5,5436.27,629339456
27/06/2012,5447.49,5523.92,5525.14,5447.28,659831808
28/06/2012,5523.98,5493.06,5533.75,5436.5,1010725504
29/06/2012,5495.2,5571.15,5619.65,5495.2,1057018560
02/07/2012,5571.22,5640.64,5640.64,5571.2,687379200
03/07/2012,5641.55,5687.73,5689,5636.05,777652288
04/07/2012,5687.61,5684.47,5699.85,5669.73,425416672
05/07/2012,5684.49,5692.63,5727.45,5662.48,756117824
06/07/2012,5692.62,5662.63,5695.06,5647.47,581818752
09/07/2012,5662.6,5627.33,5669.75,5610.71,587813568
10/07/2012,5627.44,5664.07,5688.66,5622.29,596589504
11/07/2012,5664.01,5664.48,5674.65,5625.6,546176448
12/07/2012,5664.43,5608.25,5664.43,5588.84,628089600
13/07/2012,5608.37,5666.13,5675.62,5608.3,605686592
16/07/2012,5666.11,5662.43,5670.6,5640.88,538820672
17/07/2012,5662.53,5629.09,5676.47,5621.19,578842240
18/07/2012,5629.23,5685.77,5688.29,5624.54,595978688
19/07/2012,5686.6,5714.19,5718.61,5686.13,707340864
20/07/2012,5714.14,5651.77,5714.14,5644.93,910663808
23/07/2012,5651.67,5533.87,5651.67,5510.92,652704576
24/07/2012,5533.89,5499.23,5556.63,5486.99,548302016
25/07/2012,5498.76,5498.32,5526.09,5478.02,585662976
26/07/2012,5498.51,5573.16,5594.51,5478.04,780704256
27/07/2012,5573.48,5627.21,5631,5550.9,724638848
30/07/2012,5627.48,5693.63,5706.47,5625.67,593177408
31/07/2012,5693.74,5635.28,5695.54,5635.28,638796992
01/08/2012,5635.25,5712.82,5712.82,5632.97,547335616
02/08/2012,5712.83,5662.3,5765.81,5657.25,770081472
03/08/2012,5662.33,5787.28,5794.01,5662.33,715097920
06/08/2012,5787.29,5808.77,5837.61,5767.1,562313280
07/08/2012,5808.84,5841.24,5841.24,5785.01,667791296
08/08/2012,5841.18,5845.92,5845.92,5801.08,576537088
09/08/2012,5845.94,5851.51,5860.16,5828.44,527205824
10/08/2012,5851.4,5847.11,5858.56,5827.71,465526688
13/08/2012,5847.12,5831.88,5852.79,5813.63,367715072
14/08/2012,5832.25,5864.78,5876.22,5832.25,504955040
15/08/2012,5864.34,5833.04,5864.34,5822.25,492663040
16/08/2012,5832.97,5834.51,5846.7,5811.31,566901056
17/08/2012,5834.59,5852.42,5854.72,5834.39,681330368
20/08/2012,5852.44,5824.37,5857.5,5802.91,660041408
21/08/2012,5824.52,5857.52,5872.59,5824.52,482081536
22/08/2012,5857.43,5774.2,5857.43,5771.22,515870368
23/08/2012,5774.47,5776.6,5809.26,5764.02,526019744
24/08/2012,5776.7,5776.6,5791.39,5739.41,484979168
28/08/2012,5776.69,5775.71,5779.49,5749.75,514828608
29/08/2012,5775.76,5743.53,5775.76,5739.23,482489664
30/08/2012,5743.4,5719.45,5743.4,5705.65,466778368
31/08/2012,5719.5,5711.48,5763.77,5707.99,850466496
03/09/2012,5711.41,5758.41,5758.41,5701.06,371825536
04/09/2012,5753.83,5672.01,5757.14,5658.34,608161088
05/09/2012,5671.66,5657.86,5675.91,5634.88,731254912
06/09/2012,5658.72,5777.34,5785.98,5658.68,1080182656
07/09/2012,5777.67,5794.8,5807.57,5772.87,1234228992
10/09/2012,5794.55,5793.2,5806.79,5777.07,669695104
11/09/2012,5793.16,5792.19,5796.56,5764.22,681100032
12/09/2012,5792.02,5782.08,5821.24,5757.58,1041151232
13/09/2012,5782.05,5819.92,5826.57,5770.26,779828864
14/09/2012,5824.5,5915.55,5932.62,5824.5,1199102208
17/09/2012,5915.66,5893.52,5915.68,5883.22,675359744
18/09/2012,5893.42,5868.16,5893.42,5837.52,782105088
19/09/2012,5868.21,5888.48,5894.39,5861.01,647498112
20/09/2012,5884.96,5854.64,5884.96,5824.36,645557184
21/09/2012,5854.67,5852.62,5887.57,5838.86,1192528512
24/09/2012,5852.54,5838.84,5852.54,5806.09,529790400
25/09/2012,5838.86,5859.71,5869.17,5828.34,606276800
26/09/2012,5854.51,5768.09,5854.51,5751.35,682186816
27/09/2012,5768.41,5779.42,5804.09,5762.98,541052672
28/09/2012,5780.02,5742.07,5807.82,5740.52,699394752
01/10/2012,5742.11,5820.45,5843.54,5738.59,659157888
02/10/2012,5820.49,5809.45,5840.36,5781.42,695028160
03/10/2012,5806.68,5825.81,5832.48,5785,585137472
04/10/2012,5826.52,5827.78,5854.16,5803.22,804335552
05/10/2012,5827.86,5871.02,5885.57,5827.61,842524096
08/10/2012,5870.52,5841.74,5870.52,5818.76,482317472
09/10/2012,5841.7,5810.25,5856.42,5795.18,569788864
10/10/2012,5810.46,5776.71,5810.52,5776.71,679875008
11/10/2012,5776.66,5829.75,5846.3,5766.69,686967360
12/10/2012,5829.73,5793.32,5829.73,5793.32,873388352
15/10/2012,5793.33,5805.61,5827.87,5786.03,656275520
16/10/2012,5805.66,5870.54,5878.09,5805.66,834155200
17/10/2012,5870.6,5910.91,5915.59,5868.68,877626496
18/10/2012,5911.16,5917.05,5928.27,5896.49,850626816
19/10/2012,5917.04,5896.15,5919.73,5892.23,815390912
22/10/2012,5896.14,5882.91,5911.03,5869.88,521425280
23/10/2012,5882.87,5797.91,5893.43,5788.96,650846144
24/10/2012,5798.16,5804.78,5823.24,5776.64,717860032
25/10/2012,5804.74,5805.05,5840.57,5802.22,647140032
26/10/2012,5804.94,5806.71,5817.94,5753.31,620520000
29/10/2012,5806.52,5795.1,5812.67,5763.51,422595104
30/10/2012,5794.98,5849.9,5852.17,5794.92,401263264
31/10/2012,5849.8,5782.7,5866.67,5782.7,844092416
01/11/2012,5782.65,5861.92,5866.76,5777.96,1028597312
02/11/2012,5861.88,5868.55,5890.11,5844.3,842608256
05/11/2012,5868.5,5839.06,5868.52,5825.55,502368160
06/11/2012,5839.15,5884.9,5885.16,5839.15,715267648
07/11/2012,5885.29,5791.63,5921.78,5789.43,814483200
08/11/2012,5791.75,5776.05,5824.36,5770.7,704969792
09/11/2012,5776.11,5769.68,5786.43,5715.23,638464128
12/11/2012,5769.66,5767.27,5795.25,5762.01,651001408
13/11/2012,5767.25,5786.25,5786.25,5710.99,927968256
14/11/2012,5785.68,5722.01,5786.08,5719.61,848882944
15/11/2012,5721.92,5677.75,5721.92,5674.26,787174656
16/11/2012,5678.11,5605.59,5682.68,5605.59,857947840
19/11/2012,5605.65,5737.66,5739.74,5605.65,742655872
20/11/2012,5737.69,5748.1,5751.82,5706.7,754277120
21/11/2012,5748.02,5752.03,5760.12,5727.86,623779328
22/11/2012,5752.15,5791.03,5796.47,5752.15,450697856
23/11/2012,5791.27,5819.14,5830.53,5781.43,415222784
26/11/2012,5819.09,5786.72,5819.14,5773.86,594008640
27/11/2012,5786.87,5799.71,5823.18,5786.87,586904448
28/11/2012,5799.54,5803.28,5808.34,5755.23,607756288
29/11/2012,5803.56,5870.3,5883.98,5803.56,646807296
